21.7826786,21.737051,21.6977863,21.6846294,21.7060623,21.7051811,21.6085453,21.1270599,20.4569073,19.9708595,19.3776169,17.1288357,14.7642326,14.4948273,14.3784981,14.4205856,14.8345318,15.2313337,15.1870708,14.9670372,14.8350286,14.7309675,14.6139259,14.5430565,14.5473232,14.5731697,14.7347279,14.793932,14.7983646,14.8988791,15.0300913,15.1757078,15.3448038,15.5496807,15.7475281,15.5759268,15.0982094,15.1861315,17.6717663,20.4761677,21.9009151,22.0925007,22.4619198,22.8385239,22.6719246,22.4329395,22.5872993,23.0818596,23.2929707,23.249567,23.5520134,23.7311039,23.7332249,23.9532852,24.272028,24.5846519,24.9132195,25.27141,25.6861362,26.1951084,26.8697052,27.4595699,27.551733,27.5594482,27.527359,27.481144,27.5210152,27.4024105,27.1394119,26.086956,24.3750534,22.8713169,22.3994274,22.3735123,22.1932449,21.4902439,21.6148643,22.7336617,23.726017,23.4281464,23.1380882,22.868557,22.723875,22.4762135,22.284029,22.1809807,22.1270828,22.1388531,22.1718445,22.1776333,22.1566296,22.1877747,22.2470112,22.295063,22.381094,22.52915,22.6456337,22.7087975,22.7401257,22.8101521,22.909584,23.0283852,22.857832,22.2753086,21.4849491,20.4992771,20.1323643,20.1200142,20.9697704,22.5921574,24.1377277,24.6823502,24.6270199,24.7241726,24.7906895,24.8788452,25.1113091,25.3233032,25.5344543,25.836422,26.0608902,26.2993679,26.4574108,26.5830441,26.7415733,26.9132004,27.0674057,27.2195053,27.3797398,27.5384312,27.6901989,27.8234367,27.9373646,28.0450954,28.1464386,28.2594681,28.501524,28.7074814,28.8107662,29.0907421,29.0907421,29.0907421,29.2407436,29.1123791,31.7773476,36.3964996,36.3964996,39.2294083,41.0482979,43.1646805,43.1646805,43.4012833,42.3520508,39.9923973,39.115242,40.7380486,42.2097473,39.6678581,38.1715927,39.3783112,43.502018,43.8526649,43.8446083,43.7532883,43.7183189,43.7448578,43.8343124,43.8762131,42.4278412,40.691185,39.1459885,38.1038513,38.6140862,39.4460449,38.9149323,38.2511597,38.206089,38.4203186,38.7092361,39.4462395,39.8275414,39.3866882,39.0935783,39.0462456,39.0387611,38.4743881,38.5322685,39.3306427,39.7149963,39.7177162,40.3082237,41.1284599,41.559166,41.6223717,41.6671295,41.70467,41.7321472,41.7424316,42.0488243,43.3618202
21.6861038,21.6616802,21.6837349,21.7223778,21.3908443,20.8471432,20.326786,19.2934246,17.7877407,16.7451534,16.056263,15.4217052,14.9453535,14.9633808,14.9231997,14.7877674,14.830924,15.1300383,15.3345413,15.2844334,15.2653093,15.1892605,14.9550447,14.6464529,14.5391436,14.5454397,14.5449352,14.6720304,14.8062029,14.9194221,15.0256147,15.1496906,15.3057766,15.4832783,15.6429329,15.7497196,15.8111181,17.0769539,19.7394562,21.4172344,22.1121387,22.3225765,22.6362114,22.9722881,23.2772503,23.6170902,23.9891739,24.3703003,24.7461338,25.1019802,25.3555527,25.2281609,25.1450729,25.256115,25.4601936,25.6294384,25.8182983,26.0911446,26.4346504,26.8175678,27.1641064,27.4967556,27.5948257,27.5976124,27.5346508,27.5339279,27.6570549,27.8132992,27.6991329,26.7816811,25.1733894,23.5033054,22.9065189,22.662077,22.603466,22.6075211,22.7481518,23.8788586,24.2251873,23.9138088,23.5978355,23.2154579,22.8264637,22.5205078,22.4083271,22.3806114,22.4661503,22.5121403,22.5350571,22.5198994,22.4188614,22.332016,22.3123512,22.3473072,22.380125,22.4190845,22.4458332,22.5342102,22.630291,22.7475529,22.8624039,22.9564896,23.0799198,22.846983,22.2881413,21.67383,20.4651222,20.4344635,21.6839123,23.1671867,24.1466923,24.4135628,24.4271126,24.4874954,24.5442905,24.6238937,24.773037,24.872118,24.9481449,25.1997719,25.4097176,25.5762825,26.0906315,26.243103,26.7682705,26.9268818,27.0583725,27.2062359,27.34865,27.4887085,27.6413918,27.8224716,27.997366,28.1509819,28.2840614,28.3962173,28.5033855,28.6030769,28.7020454,28.8242111,28.9507751,29.0615864,29.1786346,29.2903461,30.3515282,32.8018875,36.3252602,39.069706,40.9205666,41.7494736,42.2050896,40.7481842,36.6478729,36.174572,37.0699425,36.6356506,34.4411659,32.1448135,32.0305023,34.7905846,40.4223976,43.4852333,43.4897995,43.4641151,43.4644432,43.4730339,43.5883293,42.3344536,40.7582169,38.4716072,35.8572235,35.0915642,35.7161217,35.7136383,34.9217644,34.8219681,35.0700493,35.2728043,35.6541176,35.9203262,35.7688522,35.5235214,35.5375824,35.5028267,35.2596588,35.5944366,36.2738647,36.562191,36.9219131,38.5210304,40.6809044,41.5615768,41.4450378,41.651104,41.819519,41.6144066,41.4137764,41.7062645,42.5665436,42.6761627
21.6486931,21.6924877,21.7070866,21.5192757,20.4727077,19.3406506,18.900753,18.0304089,16.5916557,15.6380415,15.1830616,15.0126562,15.0948496,15.136343,15.0815735,15.1031771,15.3756142,15.6329784,15.6004925,15.4428501,15.4156952,15.4204464,15.3333158,15.0639315,14.7434502,14.5616074,14.5338192,14.5913801,14.8090649,14.9012918,14.9418869,15.0412149,15.1851101,15.3585587,15.5632315,15.8173742,16.1387634,17.7836018,20.5461597,22.2223473,22.3063831,22.5925369,22.9292068,23.2875195,23.5902519,23.8345737,24.0585632,24.4820614,24.8676949,25.1968613,25.4365654,25.6238251,25.802124,25.9812546,26.132822,26.2616825,26.3857574,26.5537739,26.7279758,26.8946991,27.1043167,27.3175049,27.5524559,27.6070709,27.6308002,27.676548,27.7575436,27.7467995,27.3264465,26.8221226,26.6790028,25.941885,24.9687881,24.3667603,24.120039,24.1592999,24.3665047,24.7383862,24.6458569,24.6897392,25.4448185,25.650692,24.3963757,22.9407787,22.4251823,22.5854549,22.8435707,22.9710655,22.9537659,22.8875599,22.8249741,22.6917114,22.5819798,22.5136452,22.4730225,22.4793224,22.4773922,22.5215435,22.6089859,22.7063122,22.8078747,22.9065437,23.0412731,23184,23.2833157,23.3683376,23.5672722,23.6276512,23.6601315,23.866787,24.0864849,24.1484089,24.1856327,24.2233505,24.2751007,24.3962555,24.5842743,24.7487049,24.7427349,24.7590752,24.7725315,24.7713261,24.7712536,24.7913799,25.3074932,25.5077667,26.6344547,27.0377159,27.2918072,27.5102997,27.6317272,27.7943306,27.9462814,28.0897007,28.2424641,28.385006,28.5293579,28.6738052,28.8124218,28.9388752,29.0470562,29.1479912,29.2343388,29.3275871,29.4408569,29.5597572,30.0203438,32.2122612,35.1940536,37.3129921,38.5533981,38.833065,35.5435219,35.0197678,34.7410316,33.4860725,31.9289875,31.0548668,31.3088531,32.9862022,35.701664,38.360939,39.6548576,39.6624146,38.7482185,38.3546104,38.6509552,39.3967934,40.4095573,38.2077484,34.3267937,33.3637886,33.6931915,34.1204643,34.4078712,34.6731186,34.9199829,35.0394859,35.0326195,35.0215111,35.0212364,35.0350113,35.0199623,34.9811859,34.9632187,35.0017242,35.0863838,35.1407089,35.3842812,36.6442451,38.5428238,39.2490349,38.958374,40.0764847,40.5927086,40.0155411,39.8273735,40.4192886,40.9252167,41.1445656
21.697876,21.5842705,21.3707256,20.9671555,20.03368,18.9920139,18.1796265,17.0770435,16.022541,15.4557104,15.066885,14.9563951,14.9987888,15.0577669,15.1964273,15.5204191,15.8574934,15.9842873,15.7279739,15.5095243,15.4662733,15.4696007,15.470686,15.4238386,15.2404346,14.91113,14.6569786,14.5737734,14.6239176,14.6529036,14.6456995,14.7986383,14.974185,15.1922874,15.4621735,15.823452,16.2415314,17.7336559,20.5430775,22.3883686,22.6821232,23.1981583,23.8907547,24.6863403,25.283371,25.5251312,25.6776276,25.9810734,25.799614,26.0744247,26.0569916,25.9232845,25.915596,26.0349064,26.1605377,26.2970619,26.4748135,26.6319962,26.7585526,26.8980198,27.0629997,27.2237587,27.3719044,27.4933281,27.6380596,27.7634201,27.7885494,27.7456341,27.520977,27.2494183,27.0498352,26.6783466,26.1565857,25.744236,25.5428352,25.5872059,25.5850143,25.3907299,25.2450542,25.5448704,25.7462692,25.6650162,25.0095749,23.6884613,22.6953945,22.84828,22.9707489,23.2227478,23.4275951,23.3831463,23.3010979,23.031929,22.8797417,22.7890396,22.7185593,22.6609783,22.6367893,22.6446667,22.6875381,22.7741623,22.838604,22.8883362,22.9645863,23.0655842,23.1758881,23.2790279,23.3944302,23.484417,23.5592747,23.695652,23.8026905,23.8590755,23.8863602,23.9439621,24.0230923,24.0980511,24.1604176,24.5338879,24.6329174,24.6191216,24.253397,24.2984638,24.6376629,24.7960129,24.9951305,25.1930447,25.4499626,26.0407124,26.3838387,26.6315861,26.865242,27.2004509,27.4685593,27.8766804,28.2346554,28.3467999,28.4851627,28.6263008,28.7609806,28.9062271,29.0620079,29.2033577,29.3365726,29.4591885,29.5745506,29.662056,29.7599602,29.9718227,30.2699947,31.153307,32.0804405,31.9430599,30.7140064,31.3441124,32.1912575,31.7641411,31.2209339,31.0760803,31.5033092,32.5733261,34.0471535,35.3376884,35.0748291,33.5528183,32.8257446,32.5426712,32.5763931,33.4077415,38.3431396,35.9277,32.9021339,32.8196678,33.2160187,33.6452751,34.0449181,34.4283867,34.8000565,35.0553474,35.0681267,35.0836258,35.1012535,35.1100426,35.0358696,35.051075,35.0453224,35.063343,35.1259689,35.1827736,35.202755,35.2623901,35.7131271,36.317997,36.7683411,37.1752548,37.1354523,36.869297,37.1476097,37.7016945,37.7152519,38.470932
20.8151016,20.0401802,19.8100662,20.0315685,20.1405239,19.8712444,18.4399986,16.6889668,15.7639589,15.7103453,15.4851465,15.1686964,15.0005827,15.1793861,15.604722,15.9414282,16.0647469,16.0437126,15.6614504,15.5055742,15.5029821,15.5038338,15.4890442,15.4607706,15.4180756,15.3067722,15.0638695,14.7718592,14.6060829,14.5682087,14.5896673,14.6243219,14.7306204,15.0460262,15.2434368,15.9946976,17.0920334,19.0302696,21.4571514,22.6059055,23.0237904,23.7067032,24.7332077,26.3286762,27.2433071,27.6118145,28.0251541,28.2948341,28.0748806,27.6762066,27.3359375,27.6683025,28.0972385,27.9445324,27.3947411,27.6556358,27.3966656,26.8498783,27.0728989,27.1348305,27.1430492,27.2861748,27.4075642,27.5345116,27.6540508,27.7296295,27.7349186,27.6956501,27.614666,27.465807,27.3697319,27.2680607,27.0823364,26.8296604,26.7095032,26.4295654,26.1158695,25.9381371,25.9733238,26.0772915,26.1653061,26.1063595,25.4536076,24.8205032,24.1328239,23.5811653,23.4883842,23.8433132,23.9067593,23.7991085,23.4054508,23.1647453,23.116745,23.0255852,22.9483414,22.893158,22.8626537,22.8423767,22.8577156,22.9109421,22.9547386,22.9872055,23.0180817,23.046875,23.0960617,23.152895,23.2194538,23.2844028,23.3510246,23.4319191,23.5086613,23.5606308,23.5835552,23.6327724,23.728384,23.7305355,23.6719131,23.7276478,23.8597813,23.8569489,23.5680389,23.7599792,24.0504532,24.2352982,24.563055,25.0648651,25.1477261,25.2253704,25.4123001,25.5782986,25.6808109,25.6797237,25.6770554,25.6766796,27.7953892,28.3405704,28.5152988,28.6288757,28.7159977,28.8439465,29.0175438,29.1599827,29.2953739,29.4542542,29.6160946,29.761549,29.8946018,30.0134373,30.1117973,30.2011452,30.289856,30.3674183,30.4677734,30.6073895,30.7439995,30.8716106,30.9981728,31.1025276,31.3580246,32.0415649,32.8035507,33.1782265,32.4135551,32.0971184,32.2739716,32.3045578,32.2858238,32.2904739,33.2396164,33.3315048,32.7713394,32.6333809,32.8168907,33.3042068,33.7427063,34.1582565,34.566246,34.8612671,34.864254,34.8810234,34.7429924,34.3648262,34.2502213,34.8804741,34.7967453,34.3524094,34.2878036,34.3074341,34.3776588,34.6505432,35.281826,35.4982109,35.5689774,35.6551247,35.7093925,35.7511902,35.7261467,35.600235,35.642189,35.9236374
19.4627628,18.4482555,18.3543053,18.6363792,18.7254391,19.4086685,18.6603012,16.4443321,15.2065935,15.3122215,15.4961367,15.5074005,15.3369961,15.2678661,15.5189505,15.823781,15.9935017,15.955039,15.7047834,15.54216,15.5151968,15.5046463,15.4809494,15.455348,15.4322577,15.4121943,15.3674192,15.2063866,14.90485,14.7200222,14.7675791,14.8784513,14.9220743,15.0883083,15.7977734,18.8446598,21.00313,21.9918022,22.6707344,23.0013809,23.3464127,23.5558968,24.3222866,27.5277805,28.8072071,29.1725178,29.4188347,29.0844784,28.8462753,28.6095791,28.6731739,29.0702286,29.4727516,29.6344757,29.7526512,29.9168301,30.6539688,30.564209,30.3228016,30.4883213,30.6528587,30.5039082,29.5839977,28.4518929,27.9555988,27.9767704,27.8037529,27.6962948,27.5795746,27.465498,27.3706722,27.2652912,27.1734295,27.0943661,26.9518089,26.7653637,26.6443806,26.6651878,26.6565952,26.4874878,26.4755573,26.551342,25.3910427,24.6671486,24.7507706,24.6305676,24.5671158,24.5039024,24.3441467,23.9543133,23.3487587,23.2221985,23.1677189,23.123867,23.0500793,23.0104733,22.9959621,22.9751034,23.0228939,23.1029434,23.1677246,23.193531,23.183979,23.1786041,23.1617813,23.1468086,23.2080135,23.2615204,23.2561798,23.2610016,23.3028049,23.3266544,23.3064003,23.2803974,23.3048553,23.4337578,23.5332184,23.4470367,23.4730186,23.4813862,23.4941521,23.5542278,23.6658134,23.7044315,23.9416828,24.4174309,24.6224499,24.7368279,24.795393,24.8029079,24.6929741,24.3364944,24.2419415,24.2160282,27.0727139,27.6200695,27.8412704,28.0703754,28.2488556,28.5556393,28.8935375,29.1539497,29.2731056,29.4430542,29.5806046,29.7205105,29.8756599,30.0310516,30.1800804,30.3153057,30.4321899,30.5267086,30.620657,30.7247162,30.829195,30.92906,31.0276794,31.1163826,31.2180481,31.3937702,31.5811367,31.720274,31.7567444,31.8738308,32.1811829,32.317009,32.2814789,32.2978249,32.3994446,32.5052834,32.5326729,32.555439,32.6789284,33.0726624,33.471447,33.8326797,34.1005974,34.1216545,33.9869461,33.9022636,33.6919785,33.2956238,32.9985123,32.8922043,32.7776985,32.9527283,32.952095,32.9183884,32.9002457,32.9357414,33.2180672,33.8231583,33.7276802,33.9582901,34.4766121,34.6563034,34.3433151,33.5144463,33.8560715,33.8200951
18.3662472,18.1347008,18.0108509,17.6333332,16.8946056,17.1590405,17.256546,16.0693855,15.1324501,15.0078621,15.0864944,15.3169165,15.5802326,15.6986437,15.7938919,15.8168583,15.4614067,15.5799618,15.6299553,15.5742044,15.5364714,15.5111122,15.4886532,15.4718056,15.4481459,15.4142208,15.3908596,15.3805122,15.2915783,15.1887884,15.1930904,16.0442657,17.4319439,18.1736431,20.6581059,22.5760231,23.1170559,23.0921497,23.958374,24.6445866,23.9161263,23.4985447,25.0608692,28.3055382,29.2061214,29.436758,29.5832176,29.4430637,29.2896576,29.2749405,29.4599285,29.7538204,30.0544662,30.1127357,30.1889114,30.6137409,32.0718117,34.3685989,35.3479118,35.7347221,36.2380638,35.9028053,33.9830742,30.7659397,29.9588833,29.7830067,29.406498,28.5443993,28.2561569,28.0877628,27.6041927,27.358696,27.7469044,29.0658779,28.8349495,28.0290604,27.5900803,27.0098896,26.6395912,26.513319,26.4322319,26.3801746,26.2211018,26.0403404,26.03685,25.4481487,25.0329456,24.8964558,24.8291283,24.3183289,23.6711254,23.5661411,23.4376564,23.1793346,23.0085049,22.9873829,22.9897137,23.0059166,23.1753502,23.3242607,23.4404469,23.5114536,23.4859924,23.3588181,23.3249149,23.3017006,23.3062096,23.3465652,23.3238792,23.2837353,23.2448711,23.2081032,23.1524601,23.1225185,23.1436634,23.1829224,23.1988716,23.1897507,23.2612457,23.3378201,23.4105396,23.4919243,23.5645466,23.6067924,23.7716007,24.0255451,24.2092743,24.3350506,24.4115696,24.45298,24.4042969,24.2002525,24.1755428,24.2462749,26.3046665,26.6832428,26.9442215,27.2290173,27.4499607,27.7120113,28.0258007,28.3554001,28.7094402,29.1032047,29.4163437,29.7572613,29.8854656,29.9964085,30.0156212,29.8412189,30.0217113,30.4406033,30.68923,30.8249187,30.9467812,31.0537128,31.1423531,31.2144775,31.2863312,31.3749199,31.4728088,31.5783138,31.6683254,31.7610569,31.8697319,32.0187187,32.1744576,32.2718086,32.3935051,32.5306816,32.5858841,32.595108,32.6852417,32.9756546,33.2864609,33.4866333,33.5695801,33.4860649,33.2521744,33.1097832,33.0034637,32.8697853,32.7723618,32.6696968,32.5455246,32.4175415,32.3006363,32.1900139,32.0765114,31.9589195,31.861887,31.7737846,31.6959534,31.7231178,31.8958778,31.9681988,31.6617527,31.1740704,31.1757774,31.2510986
18.116354,17.7819614,17.2919178,16.4875069,15.9643393,15.8697205,15.8833427,15.7922068,15.5902071,15.3344154,15.109045,15.0563622,15.2317753,15.5259628,15.5615625,15.3247986,15.2201414,15.2818775,15.3856421,15.5960417,15.6894436,15.6020107,15.5182676,15.4976015,15.4565973,15.4069824,15.3852692,15.3866062,15.3930769,15.3971176,15.4104586,16.1947765,18.3372269,20.9846821,21.9874382,22.7342968,23.2505131,23.5117702,25.7200851,25.8451347,25.5961819,25.317194,26.9779224,28.9229755,29.4272804,29.9143524,30.0124168,29.8594456,29.7997417,29.9928608,30.2146149,30.4972935,31.4884243,32.092804,32.4907074,32.3237114,37.6796303,40.1039238,39.7311058,40.0883369,41.8726883,42.5249138,41.7147026,38.1577148,32.3684807,30.1464825,29.9750233,29.6663322,29.3775978,29.3639317,29.4510002,30.2535763,32.3567314,33.8812981,33.1148605,32.4658203,31.6590042,30.3859425,29.5288067,28.5156345,27.2100067,26.467802,26.225172,26.1138687,25.9953022,25.733284,25.5066776,25.4192352,25.4873581,25.3152752,24.831789,24.4045639,24.2250347,23.4642811,23.010273,22.9869022,22.9966049,23.029274,23.2616711,23.4898968,23.7325268,23.705452,23.6942844,23.5579739,23.502861,23.4734859,23.4525642,23.4363346,23.4061451,23.3258629,23.2623749,23.2268944,23.2067184,23.1805172,23.1751957,23.1715641,23.164402,23.1757565,23.2228127,23.2903481,23.3427925,23.3920593,23.4542961,23.5094891,23.5781536,23.7268791,23.8760223,23.9888897,24.0688763,24.1164589,24.1141319,24.0996647,24.1932659,24.5418205,25.3271942,25.6405144,25.8237743,26.2025719,26.4064293,26.6664066,26.956686,27.2530689,27.5753384,27.9421272,28.3103886,28.6034794,28.6978836,28.6304474,28.0759792,27.1914845,27.9707012,29.7836037,30.6328926,30.7813244,30.9241409,31.0728798,31.2064152,31.3266506,31.4430046,31.5416393,31.6229191,31.7030201,31.7661419,31.8050556,31.8776493,31.9976177,32.1352882,32.2420006,32.3690529,32.4934731,32.5884514,32.6613693,32.792469,33.0713043,33.2340851,33.3015747,33.3494339,33.3270721,33.2305489,33.1166458,33.0117531,32.9144592,32.8041763,32.6872711,32.5706253,32.4502411,32.3308487,32.206295,32.0996971,32.0073471,31.922287,31.8542442,31.7704983,31.6676273,31.5468559,31.437151,31.3649158,31.306221,31.2643318,31.3023281
17.4446678,16.9420395,16.4435711,15.9744711,15.9111328,15.8894291,15.8588877,15.8305397,15.8000383,15.7228508,15.4937782,15.2637529,15.1344585,15.2177782,15.3501663,15.2245827,15.1551476,15.206172,15.3029737,15.5245247,15.8471346,15.6949053,15.6258688,15.7132778,15.7437143,15.7850399,15.6514044,15.5263147,15.4153948,15.4220428,15.4415798,16.1665249,19.468502,22.8226051,23.3056793,23.4317226,23.72966,24.860693,25.9711113,26.1308975,26.2340908,26.6581516,27.806612,29.0957603,30.2007141,30.5661526,30.4471226,30.3317642,30.6341782,30.8255882,30.6425419,31.0976429,33.9522781,37.5023422,39.6635933,41.6206017,43.0405884,42.6190147,42.5116425,43.6528282,45.4071922,45.2030449,45.1760788,45.5896225,41.2909012,35.3768806,33.9759865,33.873867,31.9352703,31.0807362,32.4274902,33.9359131,34.1045189,34.2945061,34.2880783,34.2754517,34.0700188,33.7859688,33.4713554,32.4054947,30.97118,29.4693928,26.5368328,26.145977,26.0303192,25.9071064,25.8024597,25.7606068,25.7388783,25.6920242,25.6086464,25.4646511,25.3132706,24.330246,23.4251614,23.1332798,23.0317116,23.4483566,23.5908051,23.6197968,23.6964207,23.6795559,23.6795578,23.6796951,23.6698551,23.6483459,23.6150589,23.5732803,23.5239315,23.4415817,23.3774891,23.3789577,23.4008408,23.3755283,23.2512703,23.1763268,23.1795731,23.260437,23.3432865,23.3577137,23.4145107,23.4709511,23.4751472,23.4931526,23.5367508,23.5853386,23.6409168,23.7028122,23.7615089,23.8250751,23.8987846,23.9520016,24.0462208,24.2433968,24.545723,24.7193413,24.8618793,24.9646492,25.2508793,25.5513496,25.8404541,26.1100731,26.3924618,26.7056255,26.9911327,27.1850395,27.1963558,26.9516907,26.1652908,25.6370335,25.9530487,27.2218761,28.9930744,30.439373,30.7529964,31.0469761,31.1711388,31.2877941,31.4207039,31.5806389,31.7376385,31.8599777,31.9493046,32.0137405,32.0786629,32.1633377,32.2499161,32.3401566,32.4242821,32.5283623,32.6763039,32.8187027,32.9360962,33.0700226,33.2016983,33.309864,33.3936424,33.4206619,33.3613548,33.2394218,33.1244736,33.0218277,32.9343529,32.890358,32.8081436,32.7127762,32.6421776,32.5692635,32.2551613,32.3003273,33.0774193,33.104435,32.728756,32.2974129,31.8738346,31.5318642,31.4494457,31.4292278,31.3802242,31.39538
16.2227249,16.1642475,16.0279617,15.9446068,15.9490585,15.9442806,15.90623,15.875556,15.8449993,15.8124609,15.7615242,15.6649065,15.6347666,15.9732752,15.901144,15.6038246,15.2359018,15.019063,15.0565672,15.1506252,15.4440746,15.8893375,16.4627151,16.993206,17.3477383,17.4558563,17.3265762,16.9256477,15.8641376,15.4016323,15.4225988,17.4383125,22.393343,23.6183529,23.8732471,23.9051437,24.4836826,25.5539722,26.3864231,26.8634644,27.2880173,27.9858627,28.709095,29.6459732,30.4131145,30.6688004,30.7223377,30.8451385,31.6672421,31.7039299,31.3098545,32.3505707,37.7387886,40.980381,42.8340302,43.3119125,43.2979965,43.382206,44.266243,45.2703209,45.5998878,45.5835114,45.5761528,45.5445251,44.7402916,43.3245544,43.3705978,43.9823303,42.6955528,42.0813675,43.6866684,40.5694122,34.7495537,34.2918587,34.2736969,34.2571526,33.647789,33.0421524,32.8873596,32.6346855,32.1716843,31.6861897,28.7482758,26.5733356,26.1959839,26.0569,25.9215908,25.8044243,25.7418327,25.6615372,25.5886536,25.5284328,25.4557247,25.3585949,25.0159645,24.527895,24.3148499,24.6248627,24.3826809,23.953949,23.778574,23.7243633,23.7221851,23.8688297,23.8861141,23.8629684,23.8156567,23.7455845,23.6577625,23.5862255,23.5521317,23.5897865,23.7292385,23.7823009,23.6193905,23.3695869,23.4180222,23.8704853,23.9388828,23.9217319,24.009798,23.8746376,23.6985321,23.6477356,23.6711597,23.6797638,23.6786537,23.6997108,23.7558403,23.7998333,23.823061,23.8525543,23.9098816,24.0216904,24.1206894,24.1960602,24.2614517,24.3056297,24.3367939,24.5599842,24.782383,24.9788551,25.1528263,25.4215622,25.7235355,25.8848629,25.8787384,25.6492958,25.3437309,25.3758717,25.4866314,25.6232929,25.8713322,27.6440811,28.8957024,29.963913,30.8629055,31.3195171,31.3927479,31.5167751,31.6992702,31.869133,31.9930401,32.1052895,32.2279663,32.3487968,32.4531021,32.5606918,32.6758575,32.7870903,32.9032173,33.0193558,33.1213417,33.2215652,33.3300896,33.4256744,33.5392799,33.6521606,33.6907196,33.6299629,33.5646248,33.4993095,33.4773941,33.4692192,33.444458,33.4609337,33.584198,33.8562698,34.3912048,35.8891754,35.6648712,34.6288567,33.8244705,33.0934372,32.398201,31.7225761,31.479414,31.4714298,31.4667187,31.6114693
